Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Wind Speed,Relative Humidity,Temperature,Pressure,GHI_Day_Ahead
2015,8,18,14,30,713,713,0,0.4,8.22,39,960,838
2015,8,18,15,30,569,569,0,0.4,8.86,38,960,738
2015,8,18,16,30,395,395,0,0.4,10.3,36,960,591
2015,8,18,17,30,211,211,0,0.2,13.83,32,960,412
2015,8,18,18,30,48,48,0,0.2,23.22,27,960,223
2015,8,19,6,30,106,130,3,0.2,37.68,24,960,0
2015,8,19,7,30,317,317,0,0.1,29.7,27,960,147
2015,8,19,8,30,506,506,0,0.1,25.92,30,960,343
2015,8,19,9,30,671,671,0,0.1,22.19,31,960,535
2015,8,19,10,30,803,803,0,0.2,20.21,32,960,698
2015,8,19,11,30,875,875,0,0.2,18.32,33,960,821
2015,8,19,12,30,889,889,0,0.2,16.88,34,960,889
2015,8,19,13,30,838,838,0,0.3,15.7,35,960,900
2015,8,19,14,30,738,738,0,0.3,14.72,36,960,851
2015,8,19,15,30,591,591,0,0.3,15.82,35,960,748
2015,8,19,16,30,412,412,0,0.4,17.78,34,960,599
2015,8,19,17,30,223,223,0,0.4,23.44,31,960,418
2015,8,19,18,30,54,54,0,0.2,35.63,27,960,225
2015,8,20,6,30,147,147,0,0,75.31,20,960,0
2015,8,20,7,30,343,343,0,0,55.13,23,960,136
2015,8,20,8,30,535,535,0,0.1,39.39,26,960,325
2015,8,20,9,30,698,698,0,0.2,27.25,29,960,514
2015,8,20,10,30,821,821,0,0.3,22.3,32,960,678
2015,8,20,11,30,889,889,0,0.3,21.01,33,960,801
2015,8,20,12,30,900,900,0,0.4,20.54,34,960,872
2015,8,20,13,30,851,851,0,0.4,19.94,34,960,884
2015,8,20,14,30,748,748,0,0.4,21.43,34,960,842
2015,8,20,15,30,599,599,0,0.4,23.47,33,960,741
2015,8,20,16,30,418,418,0,0.5,26.22,32,960,595
2015,8,20,17,30,225,225,0,0.4,33.17,29,960,418
2015,8,20,18,30,54,54,0,0.2,42.11,25,960,227
2015,8,21,6,30,136,136,0,0.1,77.18,17,960,0
2015,8,21,7,30,325,325,0,0.1,59.5,21,960,126
2015,8,21,8,30,514,514,0,0.2,39.29,24,960,308
2015,8,21,9,30,678,678,0,0.2,28.69,27,960,488
2015,8,21,10,30,801,801,0,0.3,25.4,29,960,641
2015,8,21,11,30,872,872,0,0.3,25.78,31,960,750
2015,8,21,12,30,884,884,0,0.4,25.42,32,960,814
2015,8,21,13,30,842,842,0,0.4,24.75,32,960,823
2015,8,21,14,30,741,741,0,0.5,27.02,32,960,773
2015,8,21,15,30,595,595,0,0.5,29.51,31,960,671
2015,8,21,16,30,418,418,0,0.4,32.01,29,960,526
2015,8,21,17,30,227,227,0,0.3,38.84,27,960,356
2015,8,21,18,30,54,54,0,0.1,46.85,23,960,179
2015,8,22,6,30,126,126,1,0.3,56.98,19,960,0
2015,8,22,7,30,308,308,0,0.2,39.03,23,960,125
2015,8,22,8,30,488,488,0,0.2,25.47,28,960,311
2015,8,22,9,30,641,641,0,0.1,20.6,31,960,496
2015,8,22,10,30,750,750,0,0.1,17.51,34,960,657
2015,8,22,11,30,814,814,0,0.1,16.64,36,960,776
2015,8,22,12,30,823,823,0,0.1,15.77,37,960,840
2015,8,22,13,30,773,773,0,0.2,14.9,37,960,698
2015,8,22,14,30,671,671,0,0.2,15.74,37,960,768
2015,8,22,15,30,526,526,0,0.3,16.76,36,960,657
2015,8,22,16,30,356,356,0,0.4,19.05,34,960,507
2015,8,22,17,30,179,179,0,0.4,23.32,30,960,333
2015,8,22,18,30,30,30,0,0.3,29.72,26,960,110
2015,8,23,6,30,125,125,1,0.2,37.82,22,960,0
2015,8,23,7,30,311,311,0,0.2,26.24,26,960,79
2015,8,23,8,30,496,496,0,0.2,20.3,29,960,279
2015,8,23,9,30,657,657,0,0.2,16.72,32,960,464
2015,8,23,10,30,776,776,0,0.2,15.88,34,960,628
2015,8,23,11,30,840,840,0,0.3,15.37,35,960,754
2015,8,23,12,30,698,843,3,0.3,15.12,36,960,819
2015,8,23,13,30,768,768,0,0.4,16.06,35,960,824
2015,8,23,14,30,657,657,0,0.4,18.41,34,960,790
2015,8,23,15,30,507,507,0,0.5,21.28,33,960,685
2015,8,23,16,30,333,333,0,0.4,26.17,31,960,538
2015,8,23,17,30,110,156,3,0.3,33.96,28,960,364
2015,8,23,18,30,13,19,3,0.1,46.01,25,960,183
2015,8,24,6,30,79,102,3,0.2,54.97,22,960,0
2015,8,24,7,30,279,279,0,0.1,41.28,26,960,121
2015,8,24,8,30,464,464,0,0.2,32.06,29,960,307
2015,8,24,9,30,628,628,0,0.3,25.88,31,960,494
2015,8,24,10,30,754,754,0,0.3,23.83,33,960,656
2015,8,24,11,30,819,819,0,0.4,22.15,34,960,779
2015,8,24,12,30,824,824,0,0.5,20.84,34,960,844
2015,8,24,13,30,790,790,0,0.5,21.17,34,960,711
2015,8,24,14,30,685,685,0,0.5,23.07,33,960,676
2015,8,24,15,30,538,538,0,0.4,25.28,32,960,640
2015,8,24,16,30,364,364,0,0.4,29.17,31,960,524
2015,8,24,17,30,183,183,0,0.3,35.37,28,960,347
2015,8,24,18,30,30,30,0,0.1,42.92,24,960,167
2015,8,25,6,30,121,121,0,0.1,52.54,20,960,0
2015,8,25,7,30,307,307,0,0.1,42.32,23,960,112
2015,8,25,8,30,494,494,0,0.1,33.21,26,960,292
2015,8,25,9,30,656,656,0,0.1,25.85,29,960,475
2015,8,25,10,30,779,779,1,0.2,20.19,32,960,632
2015,8,25,11,30,844,844,1,0.2,17.85,34,960,772
2015,8,25,12,30,711,848,8,0.2,16.12,35,960,837
2015,8,25,13,30,676,785,7,0.2,14.84,35,960,839
2015,8,25,14,30,640,676,7,0.3,15.62,34,960,784
2015,8,25,15,30,524,524,2,0.4,16.78,33,960,566
2015,8,25,16,30,347,347,0,0.5,19.46,31,960,452
2015,8,25,17,30,167,167,0,0.3,24.22,28,960,253
2015,8,25,18,30,21,21,0,0.3,31.93,24,960,63
2015,8,26,6,30,112,112,1,0.1,42.01,20,960,0
2015,8,26,7,30,292,292,0,0.1,34.29,24,960,80
2015,8,26,8,30,475,475,0,0.2,28,27,960,292
2015,8,26,9,30,632,632,0,0.2,23.05,29,960,476
2015,8,26,10,30,772,772,0,0.3,20.37,31,960,635
2015,8,26,11,30,837,837,0,0.3,19.18,32,960,754
2015,8,26,12,30,839,839,1,0.3,18,33,960,733
2015,8,26,13,30,784,784,2,0.4,17.85,34,960,831
2015,8,26,14,30,566,674,3,0.4,18.9,33,960,782
2015,8,26,15,30,452,521,7,0.5,20.06,31,960,545
2015,8,26,16,30,253,343,8,0.4,22.61,30,960,294
2015,8,26,17,30,63,164,7,0.3,27.05,27,960,357
2015,8,26,18,30,5,20,7,0.3,32.68,23,960,160
2015,8,27,6,30,80,110,3,0.2,43.75,21,970,0
2015,8,27,7,30,292,292,0,0.1,31.54,25,970,85
2015,8,27,8,30,476,476,0,0.1,23.81,28,970,180
2015,8,27,9,30,635,635,1,0.2,19.86,31,970,323
2015,8,27,10,30,754,754,0,0.2,17.43,32,970,441
2015,8,27,11,30,733,821,7,0.3,16.57,33,960,444
2015,8,27,12,30,831,831,0,0.4,16,34,960,471
2015,8,27,13,30,782,782,2,0.4,17.5,34,960,563
2015,8,27,14,30,545,679,8,0.5,19.27,33,960,606
2015,8,27,15,30,294,532,3,0.5,21.53,31,960,551
2015,8,27,16,30,357,357,1,0.5,26.04,29,960,314
2015,8,27,17,30,160,175,8,0.4,33.74,26,960,276
2015,8,27,18,30,14,24,7,0.2,43.71,24,960,89
2015,8,28,6,30,85,112,7,0.3,70.54,20,960,0
2015,8,28,7,30,180,295,7,0.3,59.1,23,960,82
2015,8,28,8,30,323,479,4,0.3,49.13,26,960,312
2015,8,28,9,30,441,638,6,0.3,40.46,28,960,503
2015,8,28,10,30,444,754,6,0.3,31.72,30,960,667
2015,8,28,11,30,471,822,6,0.3,26.27,32,960,786
2015,8,28,12,30,563,830,7,0.3,23.33,34,960,850
2015,8,28,13,30,606,761,7,0.4,21.24,35,960,679
2015,8,28,14,30,551,643,2,0.5,22.44,34,960,645
2015,8,28,15,30,314,488,7,0.4,26.17,31,960,705
2015,8,28,16,30,276,320,8,0.4,33.25,29,960,549
2015,8,28,17,30,89,155,6,0.3,39.48,26,960,360
2015,8,28,18,30,9,18,7,0.1,46.33,24,960,167
2015,8,29,6,30,82,120,3,0.3,100,17,960,0
2015,8,29,7,30,312,312,0,0.4,87.91,18,960,60
2015,8,29,8,30,503,503,1,0.4,69.26,20,960,42
2015,8,29,9,30,667,667,1,0.5,49.94,23,960,224
2015,8,29,10,30,786,786,0,0.5,39.91,24,960,125
2015,8,29,11,30,850,850,0,0.6,35.95,25,960,558
2015,8,29,12,30,679,856,3,0.6,34.7,25,960,489
2015,8,29,13,30,645,813,7,0.6,36.1,26,960,721
2015,8,29,14,30,705,705,0,0.6,37.25,25,960,578
2015,8,29,15,30,549,549,0,0.5,40.54,24,960,564
2015,8,29,16,30,360,360,0,0.5,47.26,23,960,468
2015,8,29,17,30,167,167,0,0.4,55.79,20,960,204
2015,8,29,18,30,17,17,0,0.2,66.85,18,960,71
2015,8,30,6,30,60,92,7,0.2,93.38,14,960,0
2015,8,30,7,30,42,269,4,0.3,90.19,15,960,112
2015,8,30,8,30,224,456,3,0.3,89.02,17,960,301
2015,8,30,9,30,125,623,3,0.3,82.07,19,960,492
2015,8,30,10,30,558,747,3,0.3,66.01,21,960,657
2015,8,30,11,30,489,816,4,0.4,57,22,960,783
2015,8,30,12,30,721,829,7,0.4,49.74,23,960,856
2015,8,30,13,30,578,788,3,0.4,44.34,24,960,870
2015,8,30,14,30,564,688,3,0.3,42.92,24,960,825
2015,8,30,15,30,468,543,3,0.3,44.35,23,960,722
2015,8,30,16,30,204,365,3,0.3,46.35,22,960,572
2015,8,30,17,30,71,177,3,0.2,56.22,20,960,388
2015,8,30,18,30,8,22,3,0.2,70.07,17,960,190
2015,8,31,6,30,112,112,0,0.1,81.81,15,960,0
2015,8,31,7,30,301,301,0,0,60.92,19,960,110
2015,8,31,8,30,492,492,0,0,46.5,22,960,302
2015,8,31,9,30,657,657,0,0.1,38.61,25,960,496
2015,8,31,10,30,783,783,0,0.2,33.23,27,960,663
2015,8,31,11,30,856,856,0,0.3,28.97,28,960,787
2015,8,31,12,30,870,870,0,0.4,26.73,29,960,857
2015,8,31,13,30,825,825,0,0.3,25.98,30,960,867
2015,8,31,14,30,722,722,0,0.3,24.92,29,960,818
2015,8,31,15,30,572,572,0,0.3,25.21,28,960,709
2015,8,31,16,30,388,388,0,0.3,25.82,27,960,554
2015,8,31,17,30,190,190,0,0.2,32.68,23,960,296
2015,8,31,18,30,23,23,0,0.1,45.64,19,960,167
2015,9,1,6,30,110,110,0,0.1,68.74,16,960,0
2015,9,1,7,30,302,302,0,0.1,54.25,20,960,16
2015,9,1,8,30,496,496,0,0.1,40.26,24,960,124
2015,9,1,9,30,663,663,0,0.2,30.18,27,960,358
2015,9,1,10,30,787,787,0,0.3,24.74,29,960,390
2015,9,1,11,30,857,857,0,0.3,21.87,30,960,594
2015,9,1,12,30,867,867,0,0.4,19.67,31,960,610
2015,9,1,13,30,818,818,0,0.4,19.17,30,960,531
2015,9,1,14,30,709,709,0,0.4,20.14,29,960,503
2015,9,1,15,30,554,554,0,0.4,23.06,28,960,532
2015,9,1,16,30,296,372,8,0.4,25.43,26,960,60
2015,9,1,17,30,167,178,7,0.3,32.17,23,960,29
2015,9,1,18,30,17,18,7,0.2,42.27,20,960,80
2015,9,2,6,30,16,105,4,0.1,95.31,14,960,0
2015,9,2,7,30,124,290,4,0.1,91.94,15,960,109
2015,9,2,8,30,358,476,7,0.1,84.74,17,960,239
2015,9,2,9,30,390,638,4,0.1,72.04,18,960,501
2015,9,2,10,30,594,750,4,0.2,64.97,19,960,668
2015,9,2,11,30,610,821,7,0.2,62.08,20,960,794
2015,9,2,12,30,531,835,2,0.2,55.92,21,960,864
2015,9,2,13,30,503,792,2,0.2,47.13,22,960,873
2015,9,2,14,30,532,691,3,0.2,41.74,23,960,821
2015,9,2,15,30,60,543,4,0.3,41.98,23,960,714
2015,9,2,16,30,29,362,4,0.4,43.01,22,960,561
2015,9,2,17,30,80,170,4,0.3,48.24,19,960,374
2015,9,2,18,30,15,15,4,0.2,58.74,17,960,175
2015,9,3,6,30,109,109,0,0.2,95.73,11,960,0
2015,9,3,7,30,239,305,3,0.2,74.45,14,960,100
2015,9,3,8,30,501,501,0,0.3,54.53,16,960,42
2015,9,3,9,30,668,668,0,0.3,43.82,19,960,334
2015,9,3,10,30,794,794,0,0.3,36.17,20,960,492
2015,9,3,11,30,864,864,0,0.3,32.35,21,960,644
2015,9,3,12,30,873,873,0,0.3,29.53,22,960,181
2015,9,3,13,30,821,821,0,0.4,27.09,23,960,690
2015,9,3,14,30,714,714,0,0.4,28.32,22,960,417
2015,9,3,15,30,561,561,0,0.4,29.92,21,960,588
2015,9,3,16,30,374,374,0,0.4,32.08,20,960,103
2015,9,3,17,30,175,175,0,0.3,39.68,18,960,269
2015,9,3,18,30,14,14,0,0.1,50.41,14,960,52
2015,9,4,6,30,100,100,0,0.2,87.44,10,960,0
2015,9,4,7,30,42,287,4,0.2,79.21,12,960,104
2015,9,4,8,30,334,477,3,0.3,68.42,14,960,299
2015,9,4,9,30,492,645,2,0.3,60.72,16,960,494
2015,9,4,10,30,644,768,3,0.3,53.09,17,960,662
2015,9,4,11,30,181,839,2,0.4,46.94,18,960,789
2015,9,4,12,30,690,852,4,0.4,42.59,19,960,859
2015,9,4,13,30,417,798,4,0.4,38.89,19,960,868
2015,9,4,14,30,588,696,2,0.4,40.69,19,960,816
2015,9,4,15,30,103,546,4,0.4,40.88,18,960,707
2015,9,4,16,30,269,362,4,0.4,44.51,17,960,551
2015,9,4,17,30,52,167,4,0.3,52.58,15,960,362
2015,9,4,18,30,12,12,0,0.1,63.06,13,960,164
2015,9,5,6,30,104,104,0,0.1,99.72,9,960,0
2015,9,5,7,30,299,299,0,0.1,84.16,11,970,74
2015,9,5,8,30,494,494,0,0.1,67.31,14,970,282
2015,9,5,9,30,662,662,0,0.2,47,16,970,474
2015,9,5,10,30,789,789,0,0.2,35.74,19,970,637
2015,9,5,11,30,859,859,0,0.2,27.94,20,970,756
2015,9,5,12,30,868,868,0,0.2,23.99,21,970,821
2015,9,5,13,30,816,816,0,0.3,21.27,22,960,830
2015,9,5,14,30,707,707,0,0.3,20.68,23,960,786
2015,9,5,15,30,551,551,0,0.3,21.77,22,960,682
2015,9,5,16,30,362,362,0,0.3,23.31,21,960,532
2015,9,5,17,30,164,164,0,0.2,29.2,17,970,348
2015,9,6,6,30,74,93,4,0.2,61.91,12,970,0
2015,9,6,7,30,282,282,0,0,47.6,16,970,95
2015,9,6,8,30,474,474,0,0,33.41,19,970,286
2015,9,6,9,30,637,637,0,0.1,24.28,22,970,478
2015,9,6,10,30,756,756,0,0.2,22.03,24,970,644
2015,9,6,11,30,821,821,0,0.3,22.11,25,960,767
2015,9,6,12,30,830,830,0,0.3,23.42,26,960,832
2015,9,6,13,30,786,786,0,0.3,23.18,26,960,840
2015,9,6,14,30,682,682,0,0.4,24.37,26,960,789
2015,9,6,15,30,532,532,0,0.4,27.51,25,960,682
2015,9,6,16,30,348,348,0,0.4,33.54,24,960,529
2015,9,6,17,30,155,155,0,0.3,44.16,21,960,344
2015,9,7,6,30,95,95,0,0.1,90.66,13,970,0
2015,9,7,7,30,286,286,0,0.1,69.36,17,970,94
2015,9,7,8,30,478,478,0,0.1,47.72,21,970,284
2015,9,7,9,30,644,644,0,0.1,33.78,24,970,476
2015,9,7,10,30,767,767,0,0.2,23.03,27,970,642
2015,9,7,11,30,832,832,0,0.3,19.03,29,960,764
2015,9,7,12,30,840,840,0,0.3,16.97,30,960,831
2015,9,7,13,30,789,789,0,0.3,15.63,31,960,840
2015,9,7,14,30,682,682,0,0.4,15.56,30,960,792
2015,9,7,15,30,529,529,0,0.4,16.83,29,960,683
2015,9,7,16,30,344,344,3,0.4,19.68,28,960,527
2015,9,7,17,30,149,149,0,0.3,26.71,24,960,339
2015,9,8,6,30,94,94,0,0.3,66.04,15,960,0
2015,9,8,7,30,284,284,0,0.2,47.31,19,960,84
2015,9,8,8,30,476,476,0,0.2,32.58,25,960,269
2015,9,8,9,30,642,642,0,0.1,20.41,30,960,459
2015,9,8,10,30,764,764,0,0,14.82,33,960,623
2015,9,8,11,30,831,831,0,0,12.01,35,960,746
2015,9,8,12,30,840,840,0,0.1,10.54,36,960,813
2015,9,8,13,30,792,792,0,0.2,9.58,36,960,821
2015,9,8,14,30,683,683,0,0.3,10.03,36,960,770
2015,9,8,15,30,527,527,0,0.4,10.89,35,960,662
2015,9,8,16,30,339,339,0,0.4,13.77,32,960,508
2015,9,8,17,30,142,142,0,0.3,21.31,27,960,258
2015,9,9,6,30,84,84,1,0.5,41.17,19,960,0
2015,9,9,7,30,269,269,0,0.1,28.65,24,960,55
2015,9,9,8,30,459,459,0,0,21.21,28,960,207
2015,9,9,9,30,623,623,0,0.1,17.49,31,960,374
2015,9,9,10,30,746,746,0,0.2,15,34,960,617
2015,9,9,11,30,813,813,0,0.3,13.78,35,960,741
2015,9,9,12,30,821,821,0,0.4,12.94,36,960,806
2015,9,9,13,30,770,770,0,0.4,12.38,36,960,808
2015,9,9,14,30,662,662,0,0.4,13.45,35,960,753
2015,9,9,15,30,508,508,2,0.4,14.73,34,960,640
2015,9,9,16,30,258,323,3,0.3,17.23,32,960,482
2015,9,9,17,30,106,132,3,0.2,25.55,28,960,298
2015,9,10,6,30,55,77,3,0.4,40.07,19,960,0
2015,9,10,7,30,207,260,3,0.2,28.04,24,960,69
2015,9,10,8,30,374,451,3,0.2,22.15,29,960,239
2015,9,10,9,30,617,617,0,0.2,17.15,33,960,403
2015,9,10,10,30,741,741,0,0.2,13.66,36,960,569
2015,9,10,11,30,806,806,0,0.2,11.63,37,960,630
2015,9,10,12,30,808,808,0,0.3,10.76,38,960,753
2015,9,10,13,30,753,753,0,0.3,10.81,39,960,758
2015,9,10,14,30,640,640,0,0.3,11.63,38,960,696
2015,9,10,15,30,482,482,0,0.4,12.65,37,960,593
2015,9,10,16,30,298,298,0,0.4,14.8,34,960,326
2015,9,10,17,30,114,114,0,0.4,23.3,29,960,158
2015,9,11,6,30,69,69,0,0.4,36.2,23,960,0
2015,9,11,7,30,239,239,1,0.3,27.01,28,960,71
2015,9,11,8,30,403,416,7,0.3,21.03,32,960,246
2015,9,11,9,30,569,569,1,0.3,15.86,35,960,430
2015,9,11,10,30,630,689,3,0.3,13.42,38,960,591
2015,9,11,11,30,753,753,0,0.3,12.13,39,960,712
2015,9,11,12,30,758,758,0,0.2,11.12,40,960,773
2015,9,11,13,30,696,696,0,0.2,10.39,40,960,774
2015,9,11,14,30,593,593,1,0.1,11.03,40,960,575
2015,9,11,15,30,326,446,6,0.1,11.87,39,960,495
2015,9,11,16,30,158,273,6,0.2,14.62,36,960,451
2015,9,11,17,30,78,100,2,0.2,22.05,31,960,273
2015,9,12,6,30,71,71,0,0.3,41.76,21,960,0
2015,9,12,7,30,246,246,0,0.1,30.38,26,960,54
2015,9,12,8,30,430,430,0,0.1,24.2,30,960,165
2015,9,12,9,30,591,591,0,0.1,19.96,33,960,329
2015,9,12,10,30,712,712,0,0.2,17.5,36,960,471
2015,9,12,11,30,773,773,0,0.3,16.03,37,960,684
2015,9,12,12,30,774,774,0,0.3,14.63,38,960,753
2015,9,12,13,30,575,716,4,0.4,13.46,38,960,764
2015,9,12,14,30,495,604,2,0.4,14.06,37,960,711
2015,9,12,15,30,451,451,0,0.4,15.09,36,960,607
2015,9,12,16,30,273,273,0,0.3,18.81,33,960,458
2015,9,12,17,30,98,98,0,0.2,26.23,29,960,280
2015,9,13,6,30,54,54,1,0.2,71.59,19,960,0
2015,9,13,7,30,165,223,4,0.1,64.03,22,960,15
2015,9,13,8,30,329,404,4,0.2,45.83,25,960,17
2015,9,13,9,30,471,566,3,0.3,31.38,28,960,255
2015,9,13,10,30,684,684,0,0.3,25.33,31,960,470
2015,9,13,11,30,753,753,0,0.4,23.32,32,960,606
2015,9,13,12,30,764,764,0,0.4,22.01,33,960,558
2015,9,13,13,30,711,711,0,0.4,20.85,33,960,453
2015,9,13,14,30,607,607,0,0.4,22.05,32,960,501
2015,9,13,15,30,458,458,0,0.5,23.17,31,960,269
2015,9,13,16,30,280,280,0,0.4,25.67,29,960,63
2015,9,13,17,30,102,102,0,0.2,32.05,26,960,13
2015,9,14,6,30,15,67,7,0.1,76.72,14,950,0
2015,9,14,7,30,17,240,4,0.1,66.82,16,950,56
2015,9,14,8,30,255,420,8,0.2,54.2,18,950,209
2015,9,14,9,30,470,582,4,0.2,41.38,20,950,290
2015,9,14,10,30,606,696,3,0.3,31.48,21,950,286
2015,9,14,11,30,558,758,7,0.3,25.91,22,950,384
2015,9,14,12,30,453,764,7,0.3,22.23,23,950,445
2015,9,14,13,30,501,715,7,0.4,21.45,23,950,418
2015,9,14,14,30,269,616,7,0.5,23.04,22,950,522
2015,9,14,15,30,63,469,7,0.6,27.29,21,950,138
2015,9,14,16,30,13,289,7,0.5,33.85,18,950,248
2015,9,14,17,30,62,106,7,0.4,43.95,16,950,113
2015,9,15,6,30,56,72,7,0.1,90.58,10,960,0
2015,9,15,7,30,209,255,7,0.1,76.75,12,960,13
2015,9,15,8,30,290,443,7,0.1,64.71,14,960,27
2015,9,15,9,30,286,604,6,0.2,53.09,15,960,167
2015,9,15,10,30,384,722,7,0.2,50.22,15,960,78
2015,9,15,11,30,445,785,4,0.2,49.15,15,960,150
2015,9,15,12,30,418,789,7,0.2,45,15,960,89
2015,9,15,13,30,522,736,7,0.3,48.23,15,960,565
2015,9,15,14,30,138,629,4,0.3,49.75,14,960,531
2015,9,15,15,30,248,477,7,0.3,51.54,14,960,281
2015,9,15,16,30,113,296,4,0.2,56.68,14,960,140
2015,9,15,17,30,17,109,4,0.3,61.8,13,960,37
2015,9,16,6,30,13,69,7,0.2,96.67,10,960,0
2015,9,16,7,30,27,250,6,0.3,95.95,10,960,68
2015,9,16,8,30,167,436,7,0.4,100,11,960,37
2015,9,16,9,30,78,597,6,0.4,90.92,12,960,162
2015,9,16,10,30,150,716,6,0.3,81.86,14,960,602
2015,9,16,11,30,89,780,6,0.3,78.67,15,960,573
2015,9,16,12,30,565,784,4,0.3,79.41,16,960,539
2015,9,16,13,30,531,726,3,0.3,80.3,15,960,376
2015,9,16,14,30,281,618,4,0.2,81.3,15,960,357
2015,9,16,15,30,140,467,4,0.2,81.91,15,960,241
2015,9,16,16,30,37,285,4,0.1,87.22,14,960,185
2015,9,16,17,30,6,101,4,0.2,100,13,960,285
2015,9,17,6,30,68,68,1,0.1,100,11,960,0
2015,9,17,7,30,37,251,4,0.2,100,12,960,66
2015,9,17,8,30,162,440,3,0.3,100,13,960,251
2015,9,17,9,30,602,602,0,0.3,99.72,15,960,440
2015,9,17,10,30,573,713,3,0.3,86.87,16,960,604
2015,9,17,11,30,539,780,3,0.3,73.02,18,960,726
2015,9,17,12,30,376,788,3,0.3,63.21,19,960,792
2015,9,17,13,30,357,733,3,0.3,55.63,20,960,797
2015,9,17,14,30,241,624,3,0.3,53.59,20,960,742
2015,9,17,15,30,185,470,3,0.3,55.51,19,960,631
2015,9,17,16,30,285,285,0,0.2,58.03,18,960,474
2015,9,17,17,30,98,98,0,0.1,70.91,15,970,287
2015,9,18,6,30,66,66,0,0.3,100,11,960,0
2015,9,18,7,30,251,251,0,0.1,76.38,15,960,64
2015,9,18,8,30,440,440,0,0,55.66,19,960,247
2015,9,18,9,30,604,604,0,0,41.89,22,960,434
2015,9,18,10,30,726,726,0,0.1,31.8,24,960,595
2015,9,18,11,30,792,792,0,0.2,27.02,25,960,713
2015,9,18,12,30,797,797,0,0.3,23.39,26,960,777
2015,9,18,13,30,742,742,0,0.3,20.85,27,960,782
2015,9,18,14,30,631,631,0,0.3,21.41,27,960,727
2015,9,18,15,30,474,474,0,0.3,22.31,26,960,618
2015,9,18,16,30,287,287,0,0.3,25.25,23,960,463
2015,9,18,17,30,97,97,0,0.5,40.39,19,960,279
2015,9,19,6,30,64,64,0,0.5,65.69,13,960,0
2015,9,19,7,30,247,247,0,0.1,51.44,17,960,63
2015,9,19,8,30,434,434,0,0,39.14,22,960,246
2015,9,19,9,30,595,595,0,0.1,31,25,960,435
2015,9,19,10,30,713,713,0,0.2,24.83,27,960,597
2015,9,19,11,30,777,777,0,0.3,22.8,29,960,715
2015,9,19,12,30,782,782,0,0.3,21.18,30,960,779
2015,9,19,13,30,727,727,0,0.3,19.81,30,960,784
2015,9,19,14,30,618,618,0,0.4,20.89,29,960,727
2015,9,19,15,30,463,463,0,0.4,22.28,28,960,617
2015,9,19,16,30,279,279,0,0.3,25.58,26,960,460
2015,9,19,17,30,92,92,0,0.3,39.72,21,960,275
2015,9,20,6,30,63,63,0,0.3,71.24,14,960,0
2015,9,20,7,30,246,246,0,0.1,51.96,19,960,59
2015,9,20,8,30,435,435,0,0,40.23,23,960,241
2015,9,20,9,30,597,597,0,0,33.09,26,960,431
2015,9,20,10,30,715,715,0,0.1,26.64,29,960,595
2015,9,20,11,30,779,779,0,0.2,25.03,31,960,714
2015,9,20,12,30,784,784,0,0.3,22.79,32,960,778
2015,9,20,13,30,727,727,0,0.3,20.74,32,960,781
2015,9,20,14,30,617,617,0,0.3,21.51,32,960,723
2015,9,20,15,30,460,460,0,0.3,22.81,31,960,610
2015,9,20,16,30,275,275,0,0.2,26.57,28,960,452
2015,9,20,17,30,87,87,0,0.3,43.74,23,960,266
2015,9,21,6,30,59,59,0,0.1,97.63,15,960,0
2015,9,21,7,30,241,241,0,0.1,77.25,18,960,49
2015,9,21,8,30,431,431,0,0.1,61.88,21,960,117
2015,9,21,9,30,595,595,0,0.1,46.59,25,960,192
2015,9,21,10,30,714,714,0,0.1,34.46,28,960,435
2015,9,21,11,30,778,778,0,0.2,27.11,29,960,699
2015,9,21,12,30,781,781,0,0.2,23.11,30,960,764
2015,9,21,13,30,723,723,0,0.3,20.78,31,960,768
2015,9,21,14,30,610,610,0,0.4,22.06,30,960,714
2015,9,21,15,30,452,452,0,0.4,24.43,29,960,601
2015,9,21,16,30,266,266,0,0.3,31.39,27,960,442
2015,9,21,17,30,80,80,0,0.3,44.48,22,960,255
2015,9,22,6,30,49,49,0,0.1,95.05,12,960,0
2015,9,22,7,30,117,223,3,0.1,78.5,15,960,52
2015,9,22,8,30,192,412,3,0.1,59.75,18,960,231
2015,9,22,9,30,435,575,3,0.2,46.02,21,960,418
2015,9,22,10,30,699,699,0,0.2,35.64,24,960,578
2015,9,22,11,30,764,764,0,0.3,30.68,26,960,697
2015,9,22,12,30,768,768,0,0.3,26.14,27,960,760
2015,9,22,13,30,714,714,0,0.3,22.49,27,960,763
2015,9,22,14,30,601,601,0,0.4,22.02,27,960,707
2015,9,22,15,30,442,442,0,0.4,21.8,26,960,595
2015,9,22,16,30,255,255,1,0.3,24.94,23,960,439
2015,9,22,17,30,71,71,0,0.2,33.58,19,960,255
2015,9,23,6,30,52,52,1,0.5,53.01,13,960,0
2015,9,23,7,30,231,231,0,0.1,41.65,17,960,19
2015,9,23,8,30,418,418,0,0.1,30.83,20,960,95
2015,9,23,9,30,578,578,0,0.1,28.98,23,960,218
2015,9,23,10,30,697,697,0,0.2,26.84,25,960,511
2015,9,23,11,30,760,760,0,0.2,24.77,26,960,694
2015,9,23,12,30,763,763,0,0.2,22.64,27,960,760
2015,9,23,13,30,707,707,0,0.3,21.03,28,960,766
2015,9,23,14,30,595,595,0,0.3,22.57,28,960,709
